image,annotation,Mask
Data_Set_Larch_Casebearer/Kampe_20190527/Images/B04_0143.JPG,Data_Set_Larch_Casebearer/Kampe_20190527/Annotations/B04_0143.xml,Data_Set_Larch_Casebearer/Masks/B04_0143.png
Data_Set_Larch_Casebearer/Kampe_20190527/Images/B04_0018.JPG,Data_Set_Larch_Casebearer/Kampe_20190527/Annotations/B04_0018.xml,Data_Set_Larch_Casebearer/Masks/B04_0018.png
Data_Set_Larch_Casebearer/Kampe_20190527/Images/B04_0156.JPG,Data_Set_Larch_Casebearer/Kampe_20190527/Annotations/B04_0156.xml,Data_Set_Larch_Casebearer/Masks/B04_0156.png
Data_Set_Larch_Casebearer/Kampe_20190527/Images/B04_0006.JPG,Data_Set_Larch_Casebearer/Kampe_20190527/Annotations/B04_0006.xml,Data_Set_Larch_Casebearer/Masks/B04_0006.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0128.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0128.xml,Data_Set_Larch_Casebearer/Masks/B07_0128.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0050.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0050.xml,Data_Set_Larch_Casebearer/Masks/B07_0050.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0146.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0146.xml,Data_Set_Larch_Casebearer/Masks/B07_0146.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0167.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0167.xml,Data_Set_Larch_Casebearer/Masks/B07_0167.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0154.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0154.xml,Data_Set_Larch_Casebearer/Masks/B07_0154.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0158.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0158.xml,Data_Set_Larch_Casebearer/Masks/B07_0158.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0048.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0048.xml,Data_Set_Larch_Casebearer/Masks/B07_0048.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0094.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0094.xml,Data_Set_Larch_Casebearer/Masks/B07_0094.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0096.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0096.xml,Data_Set_Larch_Casebearer/Masks/B07_0096.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0072.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0072.xml,Data_Set_Larch_Casebearer/Masks/B07_0072.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0156.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0156.xml,Data_Set_Larch_Casebearer/Masks/B07_0156.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0095.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0095.xml,Data_Set_Larch_Casebearer/Masks/B07_0095.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0058.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0058.xml,Data_Set_Larch_Casebearer/Masks/B07_0058.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0034.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0034.xml,Data_Set_Larch_Casebearer/Masks/B07_0034.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0033.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0033.xml,Data_Set_Larch_Casebearer/Masks/B07_0033.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0091.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0091.xml,Data_Set_Larch_Casebearer/Masks/B07_0091.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0174.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0174.xml,Data_Set_Larch_Casebearer/Masks/B07_0174.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0012.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0012.xml,Data_Set_Larch_Casebearer/Masks/B07_0012.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0090.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0090.xml,Data_Set_Larch_Casebearer/Masks/B07_0090.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0046.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0046.xml,Data_Set_Larch_Casebearer/Masks/B07_0046.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0152.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0152.xml,Data_Set_Larch_Casebearer/Masks/B07_0152.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0134.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0134.xml,Data_Set_Larch_Casebearer/Masks/B07_0134.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0106.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0106.xml,Data_Set_Larch_Casebearer/Masks/B07_0106.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0105.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0105.xml,Data_Set_Larch_Casebearer/Masks/B07_0105.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0118.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0118.xml,Data_Set_Larch_Casebearer/Masks/B07_0118.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0045.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0045.xml,Data_Set_Larch_Casebearer/Masks/B07_0045.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0027.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0027.xml,Data_Set_Larch_Casebearer/Masks/B07_0027.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0023.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0023.xml,Data_Set_Larch_Casebearer/Masks/B07_0023.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0015.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0015.xml,Data_Set_Larch_Casebearer/Masks/B07_0015.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0124.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0124.xml,Data_Set_Larch_Casebearer/Masks/B07_0124.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0047.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0047.xml,Data_Set_Larch_Casebearer/Masks/B07_0047.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0051.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0051.xml,Data_Set_Larch_Casebearer/Masks/B07_0051.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0060.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0060.xml,Data_Set_Larch_Casebearer/Masks/B07_0060.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0097.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0097.xml,Data_Set_Larch_Casebearer/Masks/B07_0097.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0009.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0009.xml,Data_Set_Larch_Casebearer/Masks/B07_0009.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0030.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0030.xml,Data_Set_Larch_Casebearer/Masks/B07_0030.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0119.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0119.xml,Data_Set_Larch_Casebearer/Masks/B07_0119.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0006.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0006.xml,Data_Set_Larch_Casebearer/Masks/B07_0006.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0101.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0101.xml,Data_Set_Larch_Casebearer/Masks/B07_0101.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0031.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0031.xml,Data_Set_Larch_Casebearer/Masks/B07_0031.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0109.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0109.xml,Data_Set_Larch_Casebearer/Masks/B07_0109.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0057.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0057.xml,Data_Set_Larch_Casebearer/Masks/B07_0057.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0129.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0129.xml,Data_Set_Larch_Casebearer/Masks/B07_0129.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0138.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0138.xml,Data_Set_Larch_Casebearer/Masks/B07_0138.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0157.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0157.xml,Data_Set_Larch_Casebearer/Masks/B07_0157.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0003.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0003.xml,Data_Set_Larch_Casebearer/Masks/B07_0003.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0035.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0035.xml,Data_Set_Larch_Casebearer/Masks/B07_0035.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0004.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0004.xml,Data_Set_Larch_Casebearer/Masks/B07_0004.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0013.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0013.xml,Data_Set_Larch_Casebearer/Masks/B07_0013.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0172.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0172.xml,Data_Set_Larch_Casebearer/Masks/B07_0172.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0055.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0055.xml,Data_Set_Larch_Casebearer/Masks/B07_0055.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0025.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0025.xml,Data_Set_Larch_Casebearer/Masks/B07_0025.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0054.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0054.xml,Data_Set_Larch_Casebearer/Masks/B07_0054.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0041.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0041.xml,Data_Set_Larch_Casebearer/Masks/B07_0041.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0115.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0115.xml,Data_Set_Larch_Casebearer/Masks/B07_0115.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0085.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0085.xml,Data_Set_Larch_Casebearer/Masks/B07_0085.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0073.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0073.xml,Data_Set_Larch_Casebearer/Masks/B07_0073.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0042.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0042.xml,Data_Set_Larch_Casebearer/Masks/B07_0042.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0071.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0071.xml,Data_Set_Larch_Casebearer/Masks/B07_0071.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0145.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0145.xml,Data_Set_Larch_Casebearer/Masks/B07_0145.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0127.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0127.xml,Data_Set_Larch_Casebearer/Masks/B07_0127.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0005.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0005.xml,Data_Set_Larch_Casebearer/Masks/B07_0005.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0135.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0135.xml,Data_Set_Larch_Casebearer/Masks/B07_0135.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0168.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0168.xml,Data_Set_Larch_Casebearer/Masks/B07_0168.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0120.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0120.xml,Data_Set_Larch_Casebearer/Masks/B07_0120.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0083.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0083.xml,Data_Set_Larch_Casebearer/Masks/B07_0083.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0164.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0164.xml,Data_Set_Larch_Casebearer/Masks/B07_0164.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0049.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0049.xml,Data_Set_Larch_Casebearer/Masks/B07_0049.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0166.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0166.xml,Data_Set_Larch_Casebearer/Masks/B07_0166.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0056.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0056.xml,Data_Set_Larch_Casebearer/Masks/B07_0056.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0144.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0144.xml,Data_Set_Larch_Casebearer/Masks/B07_0144.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0029.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0029.xml,Data_Set_Larch_Casebearer/Masks/B07_0029.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0169.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0169.xml,Data_Set_Larch_Casebearer/Masks/B07_0169.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0176.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0176.xml,Data_Set_Larch_Casebearer/Masks/B07_0176.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0161.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0161.xml,Data_Set_Larch_Casebearer/Masks/B07_0161.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0123.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0123.xml,Data_Set_Larch_Casebearer/Masks/B07_0123.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0021.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0021.xml,Data_Set_Larch_Casebearer/Masks/B07_0021.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0102.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0102.xml,Data_Set_Larch_Casebearer/Masks/B07_0102.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0063.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0063.xml,Data_Set_Larch_Casebearer/Masks/B07_0063.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0114.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0114.xml,Data_Set_Larch_Casebearer/Masks/B07_0114.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0092.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0092.xml,Data_Set_Larch_Casebearer/Masks/B07_0092.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0121.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0121.xml,Data_Set_Larch_Casebearer/Masks/B07_0121.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0136.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0136.xml,Data_Set_Larch_Casebearer/Masks/B07_0136.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0084.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0084.xml,Data_Set_Larch_Casebearer/Masks/B07_0084.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0038.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0038.xml,Data_Set_Larch_Casebearer/Masks/B07_0038.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0043.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0043.xml,Data_Set_Larch_Casebearer/Masks/B07_0043.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0053.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0053.xml,Data_Set_Larch_Casebearer/Masks/B07_0053.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0052.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0052.xml,Data_Set_Larch_Casebearer/Masks/B07_0052.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0112.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0112.xml,Data_Set_Larch_Casebearer/Masks/B07_0112.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0149.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0149.xml,Data_Set_Larch_Casebearer/Masks/B07_0149.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0155.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0155.xml,Data_Set_Larch_Casebearer/Masks/B07_0155.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0074.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0074.xml,Data_Set_Larch_Casebearer/Masks/B07_0074.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0132.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0132.xml,Data_Set_Larch_Casebearer/Masks/B07_0132.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0143.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0143.xml,Data_Set_Larch_Casebearer/Masks/B07_0143.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0039.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0039.xml,Data_Set_Larch_Casebearer/Masks/B07_0039.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0017.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0017.xml,Data_Set_Larch_Casebearer/Masks/B07_0017.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0117.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0117.xml,Data_Set_Larch_Casebearer/Masks/B07_0117.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0036.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0036.xml,Data_Set_Larch_Casebearer/Masks/B07_0036.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0142.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0142.xml,Data_Set_Larch_Casebearer/Masks/B07_0142.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0165.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0165.xml,Data_Set_Larch_Casebearer/Masks/B07_0165.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0104.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0104.xml,Data_Set_Larch_Casebearer/Masks/B07_0104.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0151.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0151.xml,Data_Set_Larch_Casebearer/Masks/B07_0151.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0163.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0163.xml,Data_Set_Larch_Casebearer/Masks/B07_0163.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0066.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0066.xml,Data_Set_Larch_Casebearer/Masks/B07_0066.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0016.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0016.xml,Data_Set_Larch_Casebearer/Masks/B07_0016.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0116.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0116.xml,Data_Set_Larch_Casebearer/Masks/B07_0116.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0130.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0130.xml,Data_Set_Larch_Casebearer/Masks/B07_0130.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0162.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0162.xml,Data_Set_Larch_Casebearer/Masks/B07_0162.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0080.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0080.xml,Data_Set_Larch_Casebearer/Masks/B07_0080.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0069.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0069.xml,Data_Set_Larch_Casebearer/Masks/B07_0069.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0019.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0019.xml,Data_Set_Larch_Casebearer/Masks/B07_0019.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0178.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0178.xml,Data_Set_Larch_Casebearer/Masks/B07_0178.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0113.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0113.xml,Data_Set_Larch_Casebearer/Masks/B07_0113.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0110.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0110.xml,Data_Set_Larch_Casebearer/Masks/B07_0110.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0026.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0026.xml,Data_Set_Larch_Casebearer/Masks/B07_0026.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0078.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0078.xml,Data_Set_Larch_Casebearer/Masks/B07_0078.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0111.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0111.xml,Data_Set_Larch_Casebearer/Masks/B07_0111.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0175.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0175.xml,Data_Set_Larch_Casebearer/Masks/B07_0175.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0179.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0179.xml,Data_Set_Larch_Casebearer/Masks/B07_0179.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0062.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0062.xml,Data_Set_Larch_Casebearer/Masks/B07_0062.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0067.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0067.xml,Data_Set_Larch_Casebearer/Masks/B07_0067.png
Data_Set_Larch_Casebearer/Ekbacka_20190819/Images/B07_0037.JPG,Data_Set_Larch_Casebearer/Ekbacka_20190819/Annotations/B07_0037.xml,Data_Set_Larch_Casebearer/Masks/B07_0037.png
